verified,hour_created,geo_enabled,default_profile,default_profile_image,favourites_count,followers_count,friends_count,statuses_count,average_tweets_per_day,network,tweet_to_followers,follower_acq_rate,friends_acq_rate,prediction
False,5,True,False,False,209740,12597,6848,174370,178582.0,83.384,113.946,9.73,9.311,1
False,19,False,False,False,36185,1165,766,16554,20244.0,46.905,68.597,8.488,8.402,0
False,2,False,False,False,143866,2621,2457,219112,224438.0,61.455,96.801,8.981,8.96,1
False,5,False,True,False,5897,158,225,2882,6712.0,27.476,40.382,8.291,8.308,0
False,22,True,True,False,4486,132,260,481,2639.0,27.212,30.212,7.737,7.791,0
False,15,False,True,False,1012,5,107,49,674.0,8.389,7.009,6.447,6.597,0
False,8,False,True,False,12719,1678,2017,17238,19240.0,56.51,72.44,8.211,8.299,1
False,15,False,False,False,7176,326,174,20537,25713.0,29.904,57.494,8.613,8.585,1
False,18,False,True,False,2738,130,1290,1332,1422.0,34.922,35.078,5.398,7.231,0
False,16,False,True,False,17336,293,542,7866,7962.0,35.79,50.984,5.966,6.46,1
False,11,False,False,False,9607,107,504,8530,12842.0,29.144,42.38,8.394,8.48,1
False,23,True,False,False,2782,155,218,10806,15082.0,27.214,46.903,8.397,8.411,0
False,1,True,False,False,24050,289,660,9911,14028.0,36.819,52.171,8.391,8.472,0
False,16,True,False,False,137335,3782,4980,95274,97147.0,70.136,94.448,8.64,8.833,1
False,3,True,True,False,99233,233,1233,22138,26510.0,38.831,54.581,8.435,8.632,0
False,11,False,False,False,11681,2007,4992,175837,179620.0,64.762,91.847,8.664,9.08,1
False,18,True,False,False,112755,70618,44480,177791,181543.0,119.498,134.967,11.217,10.784,1
False,11,False,False,False,5002,1259,1927,4093,7748.0,54.0,59.376,8.5,8.627,1
False,2,False,True,False,8655,1758,4913,13885,16111.0,63.515,71.277,8.29,8.873,0
False,16,False,True,False,317,597,262,1197,2626.0,35.626,45.32,7.614,7.434,1
False,18,True,False,False,112755,70618,44480,177791,181543.0,119.498,134.967,11.217,10.784,1
False,11,False,True,False,42,250,78,112,254.0,24.143,26.121,5.974,5.398,1
False,7,False,True,False,17849,14819,541,32594,37756.0,60.458,99.801,9.903,8.649,1
False,0,False,True,False,7145,1334,195,14717,16172.0,37.985,69.065,7.934,7.409,1
False,15,False,True,False,51436,371,317,5978,6447.0,34.105,51.471,6.735,6.668,0
False,2,False,True,False,63730,821,1207,9606,10121.0,47.631,61.548,7.198,7.452,0
False,2,False,False,False,143866,2621,2457,219112,224438.0,61.455,96.801,8.981,8.96,1
False,23,True,True,False,19977,171,517,15464,16115.0,32.172,49.654,6.713,7.064,0
False,17,True,False,False,14424,149,333,3928,9128.0,29.118,41.469,8.585,8.619,0
False,23,False,True,False,26913,116,70,14301,15051.0,20.3,45.565,6.765,6.711,0
False,15,False,True,False,4793,285,1286,9891,13401.0,40.497,52.032,8.242,8.476,0
False,2,False,False,False,143866,2621,2457,219112,224438.0,61.455,96.801,8.981,8.96,1
False,15,False,True,False,4793,285,1286,9891,13401.0,40.497,52.032,8.242,8.476,0
False,19,False,False,False,1628,964,876,4409,9973.0,46.569,57.668,8.784,8.77,1
False,2,False,False,False,143866,2621,2457,219112,224438.0,61.455,96.801,8.981,8.96,1
False,4,False,True,False,60212,2329,3823,22618,27652.0,63.96,77.742,8.904,9.089,0
False,5,False,False,False,1,29,12,2922,6015.0,8.724,27.143,8.047,8.041,1
False,23,False,True,True,5025,18,123,1002,6052.0,14.193,20.348,8.531,8.551,0
False,17,False,False,False,103290,1476,1684,46035,49508.0,54.219,78.357,8.507,8.548,1
False,2,False,False,False,143866,2621,2457,219112,224438.0,61.455,96.801,8.981,8.96,1
False,12,False,True,False,102413,1624,2937,195910,198329.0,59.039,90.09,8.305,8.586,1
False,18,True,False,False,112755,70618,44480,177791,181543.0,119.498,134.967,11.217,10.784,1
False,14,False,True,False,344,854,0,26069,27118.0,0.0,68.649,7.552,6.957,1
False,3,False,False,False,171320,2150,902,104406,109462.0,52.225,88.678,8.883,8.693,1
False,17,True,False,False,242,48041,4104,298528,303693.0,89.688,135.897,10.882,9.135,1
False,4,True,False,False,81175,361,333,54646,59610.0,34.237,64.27,8.58,8.575,0
False,15,False,True,False,51330,30,593,12501,13888.0,21.932,32.395,7.257,7.591,0
False,20,False,False,False,4803,6498,974,220,2906.0,60.424,47.393,9.125,8.205,0
False,16,False,False,False,2124,279,3681,1155,3131.0,46.268,39.741,7.721,8.641,0
False,8,False,False,False,1631,422,395,731,3787.0,36.172,39.887,8.155,8.147,0
False,21,False,True,False,7077,412,418,2370,4628.0,36.369,46.809,7.89,7.892,0
False,18,False,True,False,4778,1330,886,9847,13760.0,48.83,66.146,8.565,8.476,1
False,2,False,False,False,143866,2621,2457,219112,224438.0,61.455,96.801,8.981,8.96,1
False,2,False,False,False,143866,2621,2457,219112,224438.0,61.455,96.801,8.981,8.96,1
False,2,False,False,False,143866,2621,2457,219112,224438.0,61.455,96.801,8.981,8.96,1
False,8,False,True,False,3909,560,702,16601,21327.0,41.494,61.508,8.573,8.6,1
False,15,False,True,False,4793,285,1286,9891,13401.0,40.497,52.032,8.242,8.476,0
False,2,False,False,False,143866,2621,2457,219112,224438.0,61.455,96.801,8.981,8.96,1
False,15,False,True,False,36503,500,1417,35149,38682.0,45.114,65.072,8.303,8.507,0
False,2,False,False,False,143866,2621,2457,219112,224438.0,61.455,96.801,8.981,8.96,1
False,2,False,False,False,143866,2621,2457,219112,224438.0,61.455,96.801,8.981,8.96,1
False,22,False,True,False,45153,426,1019,35270,36137.0,41.959,63.419,7.165,7.543,0
False,22,True,False,False,45436,667,1827,22261,23876.0,48.854,65.112,7.733,8.144,0
False,15,False,False,False,7176,326,174,20537,25713.0,29.904,57.494,8.613,8.585,1
False,6,False,True,False,59061,1215,1428,21887,22673.0,51.604,70.988,7.602,7.703,0
False,23,True,True,False,115136,14291,579,17828,18683.0,60.878,93.652,9.626,7.269,0
False,1,False,True,False,9803,255,372,13077,13359.0,32.836,52.561,6.288,6.485,0
False,5,False,False,False,2640,77421,1094,54325,58303.0,78.782,122.733,11.307,8.532,1
False,18,False,True,False,2738,130,1290,1332,1422.0,34.922,35.078,5.398,7.231,0
False,19,True,True,False,34828,61112,2442,20474,20827.0,85.971,109.4,11.026,7.936,1
False,0,False,False,False,203130,2026,5002,212814,217504.0,64.857,93.414,8.812,9.179,1
False,20,False,False,False,2907,151,142,13197,16697.0,24.933,47.666,8.203,8.201,0
False,22,True,False,False,1822,3664,310,100617,105656.0,47.104,94.532,9.072,8.585,1
False,2,False,True,False,56784,8718,7776,43918,45071.0,81.287,96.994,9.197,9.097,0
False,18,False,True,False,282358,1598,1673,122957,125430.0,54.76,86.457,8.312,8.33,1
False,2,False,True,False,1401,531,17,3017,3231.0,18.142,50.291,6.615,5.447,0
False,23,False,False,False,59958,5354,5847,75493,79880.0,74.472,96.434,9.184,9.234,1
False,9,False,True,False,9955,300,349,9623,13800.0,33.432,52.346,8.407,8.418,1
False,6,False,True,False,7,7697,13,9355,9815.0,23.616,81.825,9.007,6.161,1
False,18,False,False,False,45150,1627,3179,21953,26416.0,59.639,73.927,8.715,8.942,1
False,17,False,True,False,151999,625,458,69025,71478.0,39.467,71.749,8.032,7.977,1
False,21,True,False,False,25254,2730,2311,23625,27895.0,61.289,79.679,8.854,8.792,1
False,20,True,True,False,6450,175,305,11684,15893.0,29.594,48.427,8.386,8.415,0
False,13,False,True,False,184,889,664,44876,48813.0,44.141,72.745,8.482,8.434,1
False,8,False,True,False,163,54,13,66471,67971.0,10.576,44.5,7.349,7.323,1
False,6,False,True,False,8246,34103,687,16428,19900.0,68.194,101.312,10.534,8.333,1
False,17,False,True,False,44248,2640,854,26290,27413.0,53.191,80.184,8.233,7.59,0
False,17,False,False,False,14,651095,601163,892844,897915.0,178.128,183.423,13.394,13.315,1
False,11,True,True,False,59544,5282,5385,20227,23288.0,73.649,84.992,9.029,9.042,0
False,20,False,True,False,18988,1314,1977,44228,45988.0,54.507,76.822,8.031,8.226,1
False,20,False,False,False,87161,820,1208,40075,43425.0,47.628,71.122,8.336,8.425,1
False,15,False,False,False,32484,2866,737,6164,10525.0,52.574,69.473,8.886,8.537,0
False,2,False,True,False,527,3,48,158,507.0,5.395,7.027,5.866,5.986,0
False,13,False,True,False,1866,20,42,2332,2799.0,11.451,23.61,6.19,6.234,0
False,0,False,True,False,1991,390,744,57134,57434.0,39.473,65.376,6.538,6.952,1
False,22,True,True,False,93952,3249,3119,26649,31579.0,65.06,82.405,9.009,8.993,0
False,8,False,False,False,15847,218,534,13057,17962.0,33.856,51.073,8.542,8.602,1
False,16,False,True,False,3406,199,307,13072,18112.0,30.36,50.219,8.564,8.584,0
False,15,False,False,False,32484,2866,737,6164,10525.0,52.574,69.473,8.886,8.537,0
False,14,False,False,False,16335,1888,1069,36397,40474.0,52.621,79.227,8.694,8.546,1
False,10,False,True,False,691,13,29,1128,2775.0,8.976,18.55,7.415,7.425,0
False,6,False,True,False,7,7697,13,9355,9815.0,23.616,81.825,9.007,6.161,1
False,15,True,True,False,47698,190,140,1299,2272.0,25.992,37.659,7.06,7.016,0
False,7,False,True,False,21427,717,2459,28511,30310.0,51.349,67.462,7.831,8.357,1
False,12,False,False,False,59518,7255,7522,589208,594276.0,79.346,118.112,9.419,9.441,1
False,18,True,False,False,113937,2612,4967,85161,90333.0,66.965,89.323,8.96,9.224,1
False,15,False,True,False,4793,285,1286,9891,13401.0,40.497,52.032,8.242,8.476,0
False,13,False,True,False,31760,529,673,20554,21402.0,40.857,62.295,7.228,7.328,0
False,3,False,False,False,34124,270,471,7653,11653.0,34.492,50.1,8.36,8.406,0
False,12,False,True,False,9135,54,186,3160,3954.0,20.963,32.294,6.744,6.889,0
False,6,False,True,False,7,7697,13,9355,9815.0,23.616,81.825,9.007,6.161,1
False,9,True,True,False,36815,1404,1589,51608,56045.0,53.427,78.649,8.673,8.704,1
False,18,True,False,False,113937,2612,4967,85161,90333.0,66.965,89.323,8.96,9.224,1
False,19,False,True,False,243257,975,98,46063,47970.0,31.63,73.913,7.967,7.604,1
True,2,False,False,False,659,958,1288,722,4376.0,49.171,45.201,8.437,8.506,0
False,12,False,True,False,2923,17,76,1542,1903.0,12.555,21.22,5.938,6.082,0
False,3,False,True,False,403,210,39,422,2211.0,19.742,32.365,7.601,7.512,0
False,14,True,False,False,23553,164,71,39239,44518.0,21.836,54.008,8.602,8.585,0
False,5,True,True,False,306575,2197,4292,45381,49712.0,64.369,82.516,8.784,9.062,0
False,15,True,False,False,5729,75,522,5190,7992.0,27.109,37.048,7.965,8.109,0
False,6,False,True,False,17948,99,282,465,1485.0,25.998,28.295,7.021,7.172,0
False,16,False,True,False,0,4,0,14604,16002.0,0.0,15.433,7.246,7.244,1
False,18,True,False,False,113937,2612,4967,85161,90333.0,66.965,89.323,8.96,9.224,1
False,18,True,False,False,113937,2612,4967,85161,90333.0,66.965,89.323,8.96,9.224,1
False,10,False,True,True,9331,21,190,1605,5744.0,16.235,22.817,8.334,8.373,0
False,12,True,True,False,841076,27058,15790,491603,493098.0,98.661,133.751,10.26,9.758,1
False,4,True,False,False,26192,320,754,30203,32802.0,38.246,59.537,7.979,8.118,0
False,0,False,True,False,20444,794,2748,74969,78575.0,52.886,74.963,8.39,8.757,1
False,0,False,False,False,272043,47513,898,64731,66732.0,73.242,119.297,10.81,7.972,0
False,16,True,False,False,31065,3721,1041,12714,17270.0,57.134,77.702,9.021,8.63,0
False,12,True,True,False,841076,27058,15790,491603,493098.0,98.661,133.751,10.26,9.758,1
False,17,True,False,False,242,48041,4104,298528,303693.0,89.688,135.897,10.882,9.135,1
False,11,False,True,False,60976,374,744,27585,28096.0,39.197,60.603,6.787,7.136,0
False,9,False,True,False,5448,25,107,34,531.0,15.255,11.584,6.26,6.405,0
False,1,True,True,False,52634,112,427,6141,9279.0,28.644,41.237,8.087,8.179,0
True,5,True,False,False,43686,65506,9528,210258,214347.0,101.607,135.919,11.15,9.519,0
False,21,True,False,False,10239,13446,1953,97384,102380.0,72.037,109.196,9.822,8.846,1
False,21,False,True,False,95817,1108,834,12176,12612.0,47.167,65.957,7.343,7.148,0
False,2,False,True,False,2374,117,7,6801,6901.0,9.92,42.101,5.384,4.682,0
False,11,False,False,False,7403,45,146,1561,5698.0,19.107,28.155,8.339,8.363,0
False,7,True,False,False,228222,3017,347,60821,62760.0,46.89,88.262,8.509,7.735,1
False,22,False,True,False,5188,43,175,5419,5754.0,19.566,32.536,5.938,6.236,0
False,21,False,True,False,4687,228,643,6186,6720.0,35.144,47.438,6.637,7.072,0
False,3,False,True,False,69335,1726,1953,58498,62306.0,56.485,81.822,8.619,8.659,1
False,22,False,True,False,54928,2228,2671,15235,18959.0,60.831,74.252,8.692,8.763,0
False,1,False,True,False,57288,57,85,6153,8433.0,18.087,35.427,7.757,7.769,0
False,4,False,True,False,500,6,89,246,527.0,8.756,10.721,5.663,5.916,0
True,23,True,False,False,4602,4900,2118,8286,13039.0,65.077,76.665,9.175,8.835,0
False,15,False,True,False,658,36,40,2531,3960.0,13.409,28.298,7.29,7.293,0
False,3,False,False,False,24454,4475,384,20586,24409.0,50.046,83.497,9.024,8.345,1
False,20,False,True,False,724,16,82,3622,3986.0,12.52,23.218,5.943,6.103,0
False,14,False,True,False,13,0,6,269,312.0,0.0,0.0,3.784,3.912,1
False,20,False,False,False,13882,2191,3986,11309,16318.0,63.778,71.798,8.882,9.105,1
False,13,False,True,False,660,25,71,1742,2087.0,13.934,24.316,5.916,6.033,0
True,15,False,False,False,2990,28564,2123,4434,5812.0,78.602,86.156,10.307,8.161,0
False,19,False,True,False,25976,3158,4938,25825,28606.0,68.533,81.862,8.689,8.952,0
False,13,False,True,False,868,70,450,1481,1579.0,26.051,31.122,5.13,6.308,1
False,16,False,True,False,87,6,10,675,2791.0,4.666,12.68,7.661,7.662,0
False,22,False,False,False,31929,1007,1050,33952,38694.0,48.116,72.15,8.657,8.664,0
False,14,False,False,False,47298,255,448,9566,12484.0,33.865,50.828,8.063,8.122,0
False,10,True,False,False,21261,579,497,33146,36444.0,39.518,66.231,8.263,8.242,1
False,14,False,False,False,47298,255,448,9566,12484.0,33.865,50.828,8.063,8.122,0
False,20,False,True,False,449,15,129,1508,1769.0,13.496,20.293,5.624,5.969,0
False,21,False,True,True,44795,78,100,1343,1633.0,20.166,31.475,5.911,5.969,0
False,2,False,True,False,180216,289,2058,12180,13007.0,43.261,53.34,7.018,7.968,0
False,6,False,False,False,9712,898,851,8558,11800.0,45.892,61.584,8.329,8.317,1
False,3,False,False,False,14954,169,1333,14749,18986.0,36.957,49.299,8.391,8.625,1
False,20,False,True,False,842,21,20,902,2009.0,9.411,21.037,7.029,7.028,0
False,11,True,False,False,124506,4404,4359,84728,86416.0,70.314,95.209,8.715,8.707,1
False,9,True,False,False,172657,8858,378,94432,95818.0,53.967,104.123,9.235,7.476,1
False,9,False,True,False,1449,7,8,770,5973.0,4.569,13.823,8.559,8.559,0
False,9,False,True,False,1449,7,8,770,5973.0,4.569,13.823,8.559,8.559,0
False,18,True,True,False,13508,122,337,7819,10740.0,28.022,43.139,8.021,8.089,0
False,19,False,True,False,504,57,127,434,5402.0,19.701,24.669,8.522,8.536,0
False,23,True,True,False,666,35,204,637,4572.0,19.075,23.144,8.287,8.328,0
False,22,True,False,False,74604,1763,970,6815,10570.0,51.418,65.985,8.616,8.461,0
False,12,False,True,False,27965,460,562,20219,20418.0,38.845,60.809,6.492,6.636,1
False,10,False,True,False,631,35,87,536,817.0,16.045,22.526,5.759,5.911,0
False,4,False,True,False,4049,3079,2385,11477,16286.0,62.473,75.091,8.973,8.881,1
False,11,True,True,False,47868,2433,3747,77230,81100.0,64.164,87.755,8.749,8.938,1
False,16,False,True,False,14385,254,674,811,999.0,36.1,37.124,6.094,6.76,0
False,16,False,True,False,14385,254,674,811,999.0,36.1,37.124,6.094,6.76,0
False,12,False,True,False,156,251,334,88,151.0,32.149,24.82,5.753,5.986,1
False,3,False,True,False,4404,169,307,21190,25045.0,29.429,51.159,8.3,8.334,1
False,12,False,True,False,8465,142064,226,14793,19160.0,64.362,113.918,11.894,8.433,1
False,2,False,True,False,262,28,50,1566,6076.0,13.24,24.773,8.42,8.425,0
False,12,False,True,False,15724,632,490,36672,37647.0,39.97,67.793,7.383,7.29,1
False,14,False,True,False,0,820,3787,9109,10691.0,55.292,61.181,7.784,8.589,1
False,19,False,True,False,86280,398,1306,16345,19503.0,42.974,58.103,8.177,8.404,0
False,20,False,True,False,1888,1620,586,4573,6339.0,47.117,62.291,8.128,7.763,1
False,14,False,True,False,0,820,3787,9109,10691.0,55.292,61.181,7.784,8.589,1
False,11,False,True,False,120785,57,130,53636,55341.0,19.795,44.218,7.475,7.515,1
False,17,False,True,False,7105,444,1656,1133,2345.0,45.204,42.891,7.413,7.962,0
False,14,False,True,False,3904,1115,1475,40210,44767.0,51.207,74.399,8.643,8.705,1
False,8,False,True,False,777,28,195,1107,1204.0,17.773,23.606,4.836,5.68,1
False,14,False,True,False,52217,590,690,26010,26353.0,41.725,64.879,6.839,6.941,0
False,20,False,True,False,732,317,680,20324,22413.0,37.589,57.157,7.786,7.927,1
False,23,False,True,False,6815,322,1029,14755,18481.0,40.081,55.462,8.306,8.467,1
False,18,False,True,False,362,2,34,244,456.0,3.906,6.044,5.371,5.509,0
False,3,True,False,False,27504,195,1956,9347,14408.0,40.004,48.257,8.567,8.856,0
False,13,False,True,False,235,2,23,99,553.0,3.491,5.059,6.125,6.17,0
False,12,False,True,False,24899,171,258,6958,7490.0,28.604,45.544,6.557,6.673,0
False,20,False,False,False,15527,1789,3002,25835,28978.0,59.975,76.095,8.504,8.724,1
False,14,False,True,False,1592,43,196,2983,4738.0,19.993,30.277,7.495,7.577,0
False,18,False,True,False,121,1306,2564,414,534.0,56.326,43.256,7.263,7.895,1
False,16,True,True,False,7939,206,558,9051,9141.0,33.736,48.585,5.694,6.475,0
False,18,False,True,False,486,26,123,460,593.0,15.887,20.215,5.075,5.549,0
False,9,False,True,False,16514,1761,4269,13238,18263.0,62.48,70.937,8.823,9.137,1
False,15,True,False,False,24303,208,253,11539,16524.0,29.582,49.97,8.555,8.564,0
False,22,False,True,False,5438,76,297,297,2618.0,24.747,24.747,7.782,7.871,0
False,13,False,True,False,31760,529,673,20554,21402.0,40.857,62.295,7.228,7.328,0
False,16,True,True,False,7939,206,558,9051,9141.0,33.736,48.585,5.694,6.475,0
False,20,True,True,False,5284,139,68,9083,10547.0,20.923,45.039,7.38,7.335,0
False,11,False,True,False,83783,355,873,10417,15498.0,39.791,54.351,8.601,8.692,0
False,16,True,True,False,14,119,436,805,4518.0,29.108,32.038,8.251,8.331,1
False,8,True,False,False,11064,5068,1680,57209,60614.0,63.36,93.452,9.045,8.534,1
False,4,False,True,False,226528,1775,2225,98634,101636.0,57.672,86.038,8.472,8.562,1
False,6,False,True,False,75829,1354,2479,9676,11924.0,56.366,66.184,8.19,8.461,0
False,13,False,True,False,480,675,237,811,902.0,35.658,43.655,6.642,5.796,1
False,11,False,True,False,269500,1464,1440,16092,17577.0,53.018,70.608,7.99,7.981,0
False,13,False,True,False,1314,74,256,538,1091.0,23.958,27.156,6.443,6.697,0
False,12,False,True,True,1,14,81,808,1604.0,11.934,18.133,6.698,6.778,1
False,11,False,True,False,3258,12924,2371,5472,6523.0,73.572,81.487,9.545,8.138,1
False,18,False,True,False,6289,232,409,12063,13061.0,32.794,51.229,7.116,7.25,1
False,6,False,True,False,317,6,27,839,1100.0,6.484,13.103,5.591,5.666,0
False,19,True,False,False,72842,1092,1287,51200,55726.0,50.102,75.869,8.634,8.668,1
False,12,True,True,False,3553,89,333,1972,5015.0,26.149,34.141,8.05,8.125,0
False,13,False,True,False,12,7,25,16,170.0,6.775,5.892,5.088,5.193,0
False,22,True,False,False,4828,139,172,2631,5725.0,25.466,38.918,8.081,8.092,0
False,20,False,True,False,66928,763,629,59635,60998.0,42.79,72.998,7.662,7.597,1
False,7,False,True,False,60295,1707,1169,127506,132560.0,52.584,87.5,8.819,8.736,1
False,6,False,False,False,26965,49,251,5496,9174.0,21.631,33.69,8.224,8.276,0
False,7,True,False,True,2851,60,53,22683,25673.0,16.398,41.23,8.023,8.021,0
False,5,False,True,True,1,1,36,464,1059.0,2.503,4.257,6.392,6.449,0
False,15,False,True,False,4793,285,1286,9891,13401.0,40.497,52.032,8.242,8.476,0
False,8,True,False,False,4631,463,437,1973,4681.0,37.344,46.588,8.062,8.054,1
